champion,champion_id,skin_id,skin_num,skin_name,chromas,price,release_date,imagePath,splashPath,loadingPath,isEsports,isPrestige,isChroma,patch
Varus,110,110005,5,Varus Swiftbolt,False,750,2015-12-07,/assets/splash/Varus_5_Varus_Swiftbolt.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_5.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Varus_5.jpg,False,False,False,16.1.1
Varus,110,110006,6,Dark Star Varus,True,1350,2016-06-16,/assets/splash/Varus_6_Dark_Star_Varus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_6.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Varus_6.jpg,False,False,False,16.1.1
Varus,110,110007,7,Conqueror Varus,True,975,2018-04-26,/assets/splash/Varus_7_Conqueror_Varus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_7.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Varus_7.jpg,False,False,False,16.1.1
Varus,110,110009,9,Infernal Varus,True,1350,2019-09-05,/assets/splash/Varus_9_Infernal_Varus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_9.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Varus_9.jpg,False,False,False,16.1.1
Varus,110,110016,16,PROJECT: Varus,True,1350,2021-05-27,/assets/splash/Varus_16_PROJECT_Varus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_16.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Varus_16.jpg,False,False,False,16.1.1
Varus,110,110017,17,Cosmic Hunter Varus,True,1350,2020-11-24,/assets/splash/Varus_17_Cosmic_Hunter_Varus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_17.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Varus_17.jpg,False,False,False,16.1.1
Varus,110,110034,34,High Noon Varus,True,1350,2022-05-12,/assets/splash/Varus_34_High_Noon_Varus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_34.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Varus_34.jpg,False,False,False,16.1.1
Varus,110,110044,44,Snow Moon Varus,True,1350,2023-05-18,/assets/splash/Varus_44_Snow_Moon_Varus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_44.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Varus_44.jpg,False,False,False,16.1.1
Varus,110,110053,53,Empyrean Varus,True,1820,2024-05-01,/assets/splash/Varus_53_Empyrean_Varus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_53.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Varus_53.jpg,False,False,False,16.1.1
Varus,110,110060,60,Spirit Blossom Varus,True,1350,2025-04-30,/assets/splash/Varus_60_Spirit_Blossom_Varus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_60.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Varus_60.jpg,False,False,False,16.1.1
Varus,110,110069,69,T1 Varus,True,1350,,/assets/splash/Varus_69_T1_Varus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_69.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Varus_69.jpg,True,False,False,16.1.1
Vayne,67,67001,1,Vindicator Vayne,False,520,2011-05-10,/assets/splash/Vayne_1_Vindicator_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_1.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_1.jpg,False,False,False,16.1.1
Vayne,67,67002,2,Aristocrat Vayne,False,520,2011-05-10,/assets/splash/Vayne_2_Aristocrat_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_2.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_2.jpg,False,False,False,16.1.1
Vayne,67,67003,3,Dragonslayer Vayne,True,975,2011-08-24,/assets/splash/Vayne_3_Dragonslayer_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_3.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_3.jpg,False,False,False,16.1.1
Vayne,67,67004,4,Heartseeker Vayne,False,975,2012-02-14,/assets/splash/Vayne_4_Heartseeker_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_4.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_4.jpg,False,False,False,16.1.1
Vayne,67,67005,5,SKT T1 Vayne,False,750,2014-05-05,/assets/splash/Vayne_5_SKT_T1_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_5.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_5.jpg,True,False,False,16.1.1
Vayne,67,67006,6,Arclight Vayne,False,975,2015-04-21,/assets/splash/Vayne_6_Arclight_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_6.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_6.jpg,False,False,False,16.1.1
Vayne,67,67010,10,Soulstealer Vayne,True,1650,2016-06-29,/assets/splash/Vayne_10_Soulstealer_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_10.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_10.jpg,False,False,False,16.1.1
Vayne,67,67011,11,PROJECT: Vayne,False,1820,2017-11-22,/assets/splash/Vayne_11_PROJECT_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_11.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_11.jpg,False,False,False,16.1.1
Vayne,67,67012,12,Firecracker Vayne,True,1350,2019-01-28,/assets/splash/Vayne_12_Firecracker_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_12.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_12.jpg,False,False,False,16.1.1
Vayne,67,67013,13,Prestige Firecracker Vayne,False,3300,2019-01-28,/assets/splash/Vayne_13_Prestige_Firecracker_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_13.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_13.jpg,False,True,False,16.1.1
Vayne,67,67014,14,Spirit Blossom Vayne,True,1350,2020-07-22,/assets/splash/Vayne_14_Spirit_Blossom_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_14.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_14.jpg,False,False,False,16.1.1
Vayne,67,67015,15,FPX Vayne,True,1350,2020-04-30,/assets/splash/Vayne_15_FPX_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_15.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_15.jpg,True,False,False,16.1.1
Vayne,67,67025,25,Sentinel Vayne,True,1820,2021-07-08,/assets/splash/Vayne_25_Sentinel_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_25.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_25.jpg,False,False,False,16.1.1
Vayne,67,67032,32,Battle Bat Vayne,True,1350,2022-03-31,/assets/splash/Vayne_32_Battle_Bat_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_32.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_32.jpg,False,False,False,16.1.1
Vayne,67,67033,33,Prestige Firecracker Vayne (2022),False,,2022-04-01,/assets/splash/Vayne_33_Prestige_Firecracker_Vayne_(2022).jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_33.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_33.jpg,False,True,False,16.1.1
Vayne,67,67044,44,Dawnbringer Vayne,True,1350,2023-04-20,/assets/splash/Vayne_44_Dawnbringer_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_44.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_44.jpg,False,False,False,16.1.1
Vayne,67,67055,55,Dragonmancer Vayne,True,1350,2024-01-09,/assets/splash/Vayne_55_Dragonmancer_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_55.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_55.jpg,False,False,False,16.1.1
Vayne,67,67064,64,Risen Legend Vayne,True,1950,2025-06-11,/assets/splash/Vayne_64_Risen_Legend_Vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_64.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_64.jpg,False,False,False,16.1.1
Veigar,45,45001,1,White Mage Veigar,False,390,2009-12-17,/assets/splash/Veigar_1_White_Mage_Veigar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_1.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_1.jpg,False,False,False,16.1.1
Veigar,45,45002,2,Curling Veigar,False,520,2010-02-12,/assets/splash/Veigar_2_Curling_Veigar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_2.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_2.jpg,False,False,False,16.1.1
Veigar,45,45003,3,Veigar Greybeard,False,750,2010-03-24,/assets/splash/Veigar_3_Veigar_Greybeard.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_3.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_3.jpg,False,False,False,16.1.1
Veigar,45,45004,4,Leprechaun Veigar,False,520,2011-03-14,/assets/splash/Veigar_4_Leprechaun_Veigar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_4.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_4.jpg,False,False,False,16.1.1
Veigar,45,45005,5,Baron Von Veigar,False,975,2011-06-13,/assets/splash/Veigar_5_Baron_Von_Veigar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_5.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_5.jpg,False,False,False,16.1.1
Veigar,45,45006,6,Superb Villain Veigar,False,975,2012-03-20,/assets/splash/Veigar_6_Superb_Villain_Veigar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_6.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_6.jpg,False,False,False,16.1.1
Veigar,45,45007,7,Bad Santa Veigar,False,975,2012-12-14,/assets/splash/Veigar_7_Bad_Santa_Veigar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_7.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_7.jpg,False,False,False,16.1.1
Veigar,45,45008,8,Final Boss Veigar,True,1820,2014-08-28,/assets/splash/Veigar_8_Final_Boss_Veigar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_8.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_8.jpg,False,False,False,16.1.1
Veigar,45,45009,9,Omega Squad Veigar,True,1350,2017-07-26,/assets/splash/Veigar_9_Omega_Squad_Veigar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_9.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_9.jpg,False,False,False,16.1.1
Veigar,45,45013,13,Elderwood Veigar,True,1350,2019-08-29,/assets/splash/Veigar_13_Elderwood_Veigar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_13.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_13.jpg,False,False,False,16.1.1
Veigar,45,45023,23,Furyhorn Cosplay Veigar,True,1350,2020-04-01,/assets/splash/Veigar_23_Furyhorn_Cosplay_Veigar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_23.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_23.jpg,False,False,False,16.1.1
Veigar,45,45032,32,Astronaut Veigar,True,1350,2021-07-01,/assets/splash/Veigar_32_Astronaut_Veigar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_32.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_32.jpg,False,False,False,16.1.1
Veigar,45,45041,41,Monster Tamer Veigar,True,1350,2022-08-11,/assets/splash/Veigar_41_Monster_Tamer_Veigar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_41.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_41.jpg,False,False,False,16.1.1
Veigar,45,45051,51,King Beegar,True,1350,2023-11-22,/assets/splash/Veigar_51_King_Beegar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_51.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_51.jpg,False,False,False,16.1.1
Veigar,45,45060,60,Fright Night Veigar,True,1820,2024-09-25,/assets/splash/Veigar_60_Fright_Night_Veigar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_60.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_60.jpg,False,False,False,16.1.1
Velkoz,161,161001,1,Battlecast Vel'Koz,False,1350,2014-02-27,/assets/splash/Velkoz_1_Battlecast_VelKoz.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Velkoz_1.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Velkoz_1.jpg,False,False,False,16.1.1
Velkoz,161,161002,2,Arclight Vel'Koz,False,1350,2015-01-28,/assets/splash/Velkoz_2_Arclight_VelKoz.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Velkoz_2.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Velkoz_2.jpg,False,False,False,16.1.1
Velkoz,161,161003,3,Definitely Not Vel'Koz,False,750,2016-03-31,/assets/splash/Velkoz_3_Definitely_Not_VelKoz.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Velkoz_3.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Velkoz_3.jpg,False,False,False,16.1.1
Velkoz,161,161004,4,Infernal Vel'Koz,True,1350,2020-07-16,/assets/splash/Velkoz_4_Infernal_VelKoz.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Velkoz_4.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Velkoz_4.jpg,False,False,False,16.1.1
Velkoz,161,161011,11,Blackfrost Vel'Koz,True,1350,2021-04-15,/assets/splash/Velkoz_11_Blackfrost_VelKoz.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Velkoz_11.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Velkoz_11.jpg,False,False,False,16.1.1
Velkoz,161,161020,20,Bee'Koz,True,1350,2023-11-22,/assets/splash/Velkoz_20_BeeKoz.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Velkoz_20.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Velkoz_20.jpg,False,False,False,16.1.1
Vex,711,711001,1,Dawnbringer Vex,True,1350,2021-09-23,/assets/splash/Vex_1_Dawnbringer_Vex.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vex_1.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vex_1.jpg,False,False,False,16.1.1
Vex,711,711010,10,Empyrean Vex,True,1350,2022-11-03,/assets/splash/Vex_10_Empyrean_Vex.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vex_10.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vex_10.jpg,False,False,False,16.1.1
Vex,711,711020,20,Stargazer Vex,True,1350,2025-05-14,/assets/splash/Vex_20_Stargazer_Vex.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vex_20.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vex_20.jpg,False,False,False,16.1.1
Vi,254,254001,1,Neon Strike Vi,False,975,2012-12-19,/assets/splash/Vi_1_Neon_Strike_Vi.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_1.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vi_1.jpg,False,False,False,16.1.1
Vi,254,254002,2,Officer Vi,True,975,2013-10-29,/assets/splash/Vi_2_Officer_Vi.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_2.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vi_2.jpg,False,False,False,16.1.1
Vi,254,254003,3,Debonair Vi,False,750,2014-08-06,/assets/splash/Vi_3_Debonair_Vi.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_3.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vi_3.jpg,False,False,False,16.1.1
Vi,254,254004,4,Demon Vi,False,1350,2015-10-20,/assets/splash/Vi_4_Demon_Vi.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_4.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vi_4.jpg,False,False,False,16.1.1
Vi,254,254005,5,Warring Kingdoms Vi,False,1350,2017-01-19,/assets/splash/Vi_5_Warring_Kingdoms_Vi.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_5.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vi_5.jpg,False,False,False,16.1.1
Vi,254,254011,11,PROJECT: Vi,False,1350,2017-11-22,/assets/splash/Vi_11_PROJECT_Vi.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_11.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vi_11.jpg,False,False,False,16.1.1
Vi,254,254012,12,Heartbreaker Vi,True,1350,2019-02-14,/assets/splash/Vi_12_Heartbreaker_Vi.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_12.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vi_12.jpg,False,False,False,16.1.1
Vi,254,254020,20,PsyOps Vi,True,1350,2020-09-03,/assets/splash/Vi_20_PsyOps_Vi.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_20.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vi_20.jpg,False,False,False,16.1.1
Vi,254,254029,29,Arcane Undercity Vi,False,975,2021-11-15,/assets/splash/Vi_29_Arcane_Undercity_Vi.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_29.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vi_29.jpg,False,False,False,16.1.1
Vi,254,254030,30,Heartache Vi,True,1350,2023-02-10,/assets/splash/Vi_30_Heartache_Vi.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_30.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vi_30.jpg,False,False,False,16.1.1
Vi,254,254039,39,Primal Ambush Vi,True,1350,2024-01-24,/assets/splash/Vi_39_Primal_Ambush_Vi.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_39.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vi_39.jpg,False,False,False,16.1.1
Vi,254,254048,48,Arcane Brawler Vi,False,1820,2024-11-20,/assets/splash/Vi_48_Arcane_Brawler_Vi.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_48.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vi_48.jpg,False,False,False,16.1.1
Vi,254,254049,49,T1 Vi,True,1350,,/assets/splash/Vi_49_T1_Vi.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_49.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vi_49.jpg,True,False,False,16.1.1
Viego,234,234001,1,Lunar Beast Viego,True,1350,2021-01-21,/assets/splash/Viego_1_Lunar_Beast_Viego.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viego_1.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Viego_1.jpg,False,False,False,16.1.1
Viego,234,234010,10,Dissonance of Pentakill Viego,False,1350,2021-09-09,/assets/splash/Viego_10_Dissonance_of_Pentakill_Viego.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viego_10.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Viego_10.jpg,False,False,False,16.1.1
Viego,234,234019,19,EDG Viego,False,1350,2022-05-12,/assets/splash/Viego_19_EDG_Viego.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viego_19.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Viego_19.jpg,True,False,False,16.1.1
Viego,234,234021,21,King Viego,False,1350,2022-09-09,/assets/splash/Viego_21_King_Viego.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viego_21.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Viego_21.jpg,False,False,False,16.1.1
Viego,234,234030,30,Soul Fighter Viego,False,1820,2023-08-03,/assets/splash/Viego_30_Soul_Fighter_Viego.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viego_30.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Viego_30.jpg,False,False,False,16.1.1
Viego,234,234037,37,Worlds 2024 Viego,False,1350,2024-09-25,/assets/splash/Viego_37_Worlds_2024_Viego.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viego_37.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Viego_37.jpg,False,False,False,16.1.1
Viktor,112,112001,1,Full Machine Viktor,False,975,2011-12-29,/assets/splash/Viktor_1_Full_Machine_Viktor.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viktor_1.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Viktor_1.jpg,False,False,False,16.1.1
Viktor,112,112002,2,Prototype Viktor,False,750,2011-12-29,/assets/splash/Viktor_2_Prototype_Viktor.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viktor_2.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Viktor_2.jpg,False,False,False,16.1.1
Viktor,112,112003,3,Creator Viktor,False,1350,2013-10-01,/assets/splash/Viktor_3_Creator_Viktor.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viktor_3.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Viktor_3.jpg,False,False,False,16.1.1
Viktor,112,112004,4,Death Sworn Viktor,False,1350,2017-10-26,/assets/splash/Viktor_4_Death_Sworn_Viktor.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viktor_4.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Viktor_4.jpg,False,False,False,16.1.1
Viktor,112,112005,5,PsyOps Viktor,True,1350,2020-09-17,/assets/splash/Viktor_5_PsyOps_Viktor.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viktor_5.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Viktor_5.jpg,False,False,False,16.1.1
Viktor,112,112014,14,High Noon Viktor,True,1350,2022-05-26,/assets/splash/Viktor_14_High_Noon_Viktor.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viktor_14.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Viktor_14.jpg,False,False,False,16.1.1
Viktor,112,112024,24,Arcane Savior Viktor,False,1820,2024-12-11,/assets/splash/Viktor_24_Arcane_Savior_Viktor.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viktor_24.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Viktor_24.jpg,False,False,False,16.1.1
Viktor,112,112025,25,Machine Herald Viktor,True,1350,,/assets/splash/Viktor_25_Machine_Herald_Viktor.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viktor_25.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Viktor_25.jpg,False,False,False,16.1.1
Vladimir,8,8001,1,Count Vladimir,False,520,2010-07-27,/assets/splash/Vladimir_1_Count_Vladimir.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vladimir_1.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vladimir_1.jpg,False,False,False,16.1.1
Vladimir,8,8002,2,Marquis Vladimir,False,520,2010-07-27,/assets/splash/Vladimir_2_Marquis_Vladimir.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vladimir_2.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vladimir_2.jpg,False,False,False,16.1.1
Vladimir,8,8003,3,Nosferatu Vladimir,False,975,2010-10-18,/assets/splash/Vladimir_3_Nosferatu_Vladimir.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vladimir_3.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vladimir_3.jpg,False,False,False,16.1.1
Vladimir,8,8004,4,Vandal Vladimir,False,975,2011-02-01,/assets/splash/Vladimir_4_Vandal_Vladimir.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vladimir_4.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vladimir_4.jpg,False,False,False,16.1.1
Vladimir,8,8005,5,Blood Lord Vladimir,False,1820,2011-11-21,/assets/splash/Vladimir_5_Blood_Lord_Vladimir.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vladimir_5.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vladimir_5.jpg,False,False,False,16.1.1
Vladimir,8,8006,6,Soulstealer Vladimir,False,1350,2014-07-09,/assets/splash/Vladimir_6_Soulstealer_Vladimir.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vladimir_6.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vladimir_6.jpg,False,False,False,16.1.1
Vladimir,8,8007,7,Academy Vladimir,False,750,2015-08-26,/assets/splash/Vladimir_7_Academy_Vladimir.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vladimir_7.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vladimir_7.jpg,False,False,False,16.1.1
Vladimir,8,8008,8,Dark Waters Vladimir,True,1350,2018-05-31,/assets/splash/Vladimir_8_Dark_Waters_Vladimir.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vladimir_8.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vladimir_8.jpg,False,False,False,16.1.1
Vladimir,8,8014,14,Nightbringer Vladimir,True,1350,2019-12-12,/assets/splash/Vladimir_14_Nightbringer_Vladimir.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vladimir_14.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vladimir_14.jpg,False,False,False,16.1.1
