champion,champion_id,skin_id,skin_num,skin_name,chromas,patch
Rumble,68,68003,3,Super Galaxy Rumble,False,16.1.1
Rumble,68,68004,4,Badlands Baron Rumble,True,16.1.1
Rumble,68,68013,13,Space Groove Rumble,True,16.1.1
Rumble,68,68023,23,Cafe Cuties Rumble,True,16.1.1
Ryze,13,13000,0,default,False,16.1.1
Ryze,13,13001,1,Young Ryze,False,16.1.1
Ryze,13,13002,2,Tribal Ryze,False,16.1.1
Ryze,13,13003,3,Uncle Ryze,False,16.1.1
Ryze,13,13004,4,Triumphant Ryze,False,16.1.1
Ryze,13,13005,5,Professor Ryze,False,16.1.1
Ryze,13,13006,6,Zombie Ryze,False,16.1.1
Ryze,13,13007,7,Dark Crystal Ryze,False,16.1.1
Ryze,13,13008,8,Pirate Ryze,False,16.1.1
Ryze,13,13009,9,Ryze Whitebeard,False,16.1.1
Ryze,13,13010,10,SKT T1 Ryze,True,16.1.1
Ryze,13,13011,11,Worlds 2019 Ryze,True,16.1.1
Ryze,13,13013,13,Guardian of the Sands Ryze,True,16.1.1
Ryze,13,13020,20,Arcana Ryze,True,16.1.1
Ryze,13,13029,29,Blood Moon Ryze,True,16.1.1
Samira,360,360000,0,default,False,16.1.1
Samira,360,360001,1,PsyOps Samira,True,16.1.1
Samira,360,360010,10,Space Groove Samira,True,16.1.1
Samira,360,360020,20,High Noon Samira,True,16.1.1
Samira,360,360030,30,Soul Fighter Samira,False,16.1.1
Samira,360,360033,33,Masque of the Black Rose Samira,False,16.1.1
Sejuani,113,113000,0,default,False,16.1.1
Sejuani,113,113001,1,Sabretusk Sejuani,False,16.1.1
Sejuani,113,113002,2,Darkrider Sejuani,False,16.1.1
Sejuani,113,113003,3,Traditional Sejuani,False,16.1.1
Sejuani,113,113004,4,Bear Cavalry Sejuani,False,16.1.1
Sejuani,113,113005,5,Poro Rider Sejuani,True,16.1.1
Sejuani,113,113006,6,Beast Hunter Sejuani,False,16.1.1
Sejuani,113,113007,7,Sejuani Dawnchaser,False,16.1.1
Sejuani,113,113008,8,Firecracker Sejuani,True,16.1.1
Sejuani,113,113015,15,Hextech Sejuani,False,16.1.1
Sejuani,113,113016,16,PROJECT: Sejuani,True,16.1.1
Sejuani,113,113026,26,Solar Eclipse Sejuani,True,16.1.1
Sejuani,113,113036,36,Victorious Sejuani,True,16.1.1
Senna,235,235000,0,default,False,16.1.1
Senna,235,235001,1,True Damage Senna,True,16.1.1
Senna,235,235009,9,Prestige True Damage Senna,False,16.1.1
Senna,235,235010,10,High Noon Senna,True,16.1.1
Senna,235,235016,16,PROJECT: Senna,True,16.1.1
Senna,235,235026,26,Lunar Eclipse Senna,True,16.1.1
Senna,235,235027,27,Prestige Lunar Eclipse Senna,False,16.1.1
Senna,235,235036,36,Bewitching Senna,True,16.1.1
Senna,235,235046,46,Star Guardian Senna,True,16.1.1
Senna,235,235056,56,Winterblessed Senna,False,16.1.1
Senna,235,235063,63,Masked Justice Senna,False,16.1.1
Seraphine,147,147000,0,default,False,16.1.1
Seraphine,147,147001,1,K/DA ALL OUT Seraphine Indie,False,16.1.1
Seraphine,147,147002,2,K/DA ALL OUT Seraphine Rising Star,False,16.1.1
Seraphine,147,147003,3,K/DA ALL OUT Seraphine Superstar,False,16.1.1
Seraphine,147,147004,4,Graceful Phoenix Seraphine,True,16.1.1
Seraphine,147,147014,14,Ocean Song Seraphine,True,16.1.1
Seraphine,147,147015,15,Prestige Ocean Song Seraphine,False,16.1.1
Seraphine,147,147024,24,Faerie Court Seraphine,True,16.1.1
Seraphine,147,147034,34,Star Guardian Seraphine,True,16.1.1
Seraphine,147,147043,43,Battle Dove Seraphine,True,16.1.1
Seraphine,147,147050,50,Dumpling Darlings Seraphine,True,16.1.1
Sett,875,875000,0,default,False,16.1.1
Sett,875,875001,1,Mecha Kingdoms Sett,True,16.1.1
Sett,875,875008,8,Obsidian Dragon Sett,True,16.1.1
Sett,875,875009,9,Prestige Obsidian Dragon Sett,False,16.1.1
Sett,875,875010,10,Pool Party Sett,True,16.1.1
Sett,875,875019,19,Firecracker Sett,True,16.1.1
Sett,875,875038,38,Spirit Blossom Sett,True,16.1.1
Sett,875,875045,45,Soul Fighter Sett,True,16.1.1
Sett,875,875056,56,HEARTSTEEL Sett,True,16.1.1
Sett,875,875066,66,Radiant Serpent Sett,False,16.1.1
Sett,875,875067,67,Spirit Blossom Springs Sett,True,16.1.1
Shaco,35,35000,0,default,False,16.1.1
Shaco,35,35001,1,Mad Hatter Shaco,False,16.1.1
Shaco,35,35002,2,Royal Shaco,False,16.1.1
Shaco,35,35003,3,Nutcracko,False,16.1.1
Shaco,35,35004,4,Workshop Shaco,False,16.1.1
Shaco,35,35005,5,Asylum Shaco,False,16.1.1
Shaco,35,35006,6,Masked Shaco,False,16.1.1
Shaco,35,35007,7,Wild Card Shaco,False,16.1.1
Shaco,35,35008,8,Dark Star Shaco,True,16.1.1
Shaco,35,35015,15,Arcanist Shaco,True,16.1.1
Shaco,35,35023,23,Crime City Nightmare Shaco,True,16.1.1
Shaco,35,35033,33,Winterblessed Shaco,True,16.1.1
Shaco,35,35043,43,Soul Fighter Shaco,True,16.1.1
Shaco,35,35044,44,Prestige Soul Fighter Shaco,False,16.1.1
Shaco,35,35054,54,Fright Night Shaco,True,16.1.1
Shaco,35,35064,64,Cat-in-the-Box Shaco,True,16.1.1
Shen,98,98000,0,default,False,16.1.1
Shen,98,98001,1,Frozen Shen,False,16.1.1
Shen,98,98002,2,Yellow Jacket Shen,False,16.1.1
Shen,98,98003,3,Surgeon Shen,True,16.1.1
Shen,98,98004,4,Blood Moon Shen,False,16.1.1
Shen,98,98005,5,Warlord Shen,True,16.1.1
Shen,98,98006,6,TPA Shen,False,16.1.1
Shen,98,98015,15,Pulsefire Shen,True,16.1.1
Shen,98,98016,16,Infernal Shen,True,16.1.1
Shen,98,98022,22,PsyOps Shen,True,16.1.1
Shen,98,98040,40,Shockblade Shen,True,16.1.1
Shen,98,98049,49,Ashen Guardian Shen,True,16.1.1
Shen,98,98051,51,Three Honors Shen,False,16.1.1
Shyvana,102,102000,0,default,False,16.1.1
Shyvana,102,102001,1,Ironscale Shyvana,False,16.1.1
Shyvana,102,102002,2,Boneclaw Shyvana,False,16.1.1
Shyvana,102,102003,3,Darkflame Shyvana,False,16.1.1
Shyvana,102,102004,4,Ice Drake Shyvana,False,16.1.1
Shyvana,102,102005,5,Worlds 2014 Shyvana,True,16.1.1
Shyvana,102,102006,6,Super Galaxy Shyvana,False,16.1.1
Shyvana,102,102008,8,Ruined Shyvana,True,16.1.1
Shyvana,102,102017,17,Immortal Journey Shyvana,True,16.1.1
Singed,27,27000,0,default,False,16.1.1
Singed,27,27001,1,Riot Squad Singed,False,16.1.1
Singed,27,27002,2,Hextech Singed,False,16.1.1
Singed,27,27003,3,Surfer Singed,False,16.1.1
Singed,27,27004,4,Mad Scientist Singed,False,16.1.1
Singed,27,27005,5,Augmented Singed,False,16.1.1
Singed,27,27006,6,Snow Day Singed,False,16.1.1
Singed,27,27007,7,SSW Singed,False,16.1.1
Singed,27,27008,8,Black Scourge Singed,False,16.1.1
Singed,27,27009,9,Beekeeper Singed,False,16.1.1
Singed,27,27010,10,Resistance Singed,True,16.1.1
Singed,27,27019,19,Astronaut Singed,True,16.1.1
Singed,27,27028,28,Arcane Shimmer Lab Singed,False,16.1.1
Sion,14,14000,0,default,False,16.1.1
Sion,14,14001,1,Hextech Sion,False,16.1.1
Sion,14,14002,2,Barbarian Sion,False,16.1.1
Sion,14,14003,3,Lumberjack Sion,False,16.1.1
Sion,14,14004,4,Warmonger Sion,False,16.1.1
Sion,14,14005,5,Mecha Zero Sion,True,16.1.1
Sion,14,14014,14,Worldbreaker Sion,True,16.1.1
Sion,14,14022,22,Blackfrost Sion,True,16.1.1
Sion,14,14030,30,High Noon Sion,True,16.1.1
Sion,14,14040,40,Cosmic Paladin Sion,True,16.1.1
Sion,14,14049,49,Grand Reckoning Sion,False,16.1.1
Sivir,15,15000,0,default,False,16.1.1
Sivir,15,15001,1,Warrior Princess Sivir,False,16.1.1
Sivir,15,15002,2,Spectacular Sivir,False,16.1.1
Sivir,15,15003,3,Huntress Sivir,False,16.1.1
Sivir,15,15004,4,Bandit Sivir,False,16.1.1
Sivir,15,15005,5,PAX Sivir,False,16.1.1
Sivir,15,15006,6,Snowstorm Sivir,True,16.1.1
Sivir,15,15007,7,Warden Sivir,False,16.1.1
Sivir,15,15008,8,Victorious Sivir,False,16.1.1
Sivir,15,15009,9,Neo PAX Sivir,False,16.1.1
Sivir,15,15010,10,Pizza Delivery Sivir,True,16.1.1
Sivir,15,15016,16,Blood Moon Sivir,True,16.1.1
Sivir,15,15025,25,Odyssey Sivir,True,16.1.1
Sivir,15,15034,34,Cafe Cuties Sivir,True,16.1.1
Sivir,15,15043,43,Solar Eclipse Sivir,True,16.1.1
Sivir,15,15050,50,Mythmaker Sivir,True,16.1.1
Sivir,15,15051,51,Prestige Mythmaker Sivir,False,16.1.1
Sivir,15,15061,61,Primal Ambush Sivir,True,16.1.1
Sivir,15,15070,70,Ann-Sivir-sary,False,16.1.1
Skarner,72,72000,0,default,False,16.1.1
Skarner,72,72001,1,Sandscourge Skarner,False,16.1.1
Skarner,72,72002,2,Earthrune Skarner,False,16.1.1
Skarner,72,72003,3,Battlecast Alpha Skarner,False,16.1.1
Skarner,72,72004,4,Guardian of the Sands Skarner,False,16.1.1
Skarner,72,72005,5,Cosmic Sting Skarner,True,16.1.1
Skarner,72,72014,14,Mecha Kingdoms Skarner,False,16.1.1
Smolder,901,901000,0,default,False,16.1.1
Smolder,901,901001,1,Heavenscale Smolder,True,16.1.1
Smolder,901,901011,11,Reindeer Smolder,True,16.1.1
Sona,37,37000,0,default,False,16.1.1
Sona,37,37001,1,Muse Sona,False,16.1.1
Sona,37,37002,2,Pentakill Sona,False,16.1.1
Sona,37,37003,3,Silent Night Sona,False,16.1.1
Sona,37,37004,4,Guqin Sona,True,16.1.1
Sona,37,37005,5,Arcade Sona,True,16.1.1
Sona,37,37006,6,DJ Sona,False,16.1.1
Sona,37,37007,7,Sweetheart Sona,False,16.1.1
Sona,37,37009,9,Odyssey Sona,True,16.1.1
Sona,37,37017,17,PsyOps Sona,True,16.1.1
Sona,37,37026,26,Pentakill III: Lost Chapter Sona,True,16.1.1
Sona,37,37035,35,Star Guardian Sona,True,16.1.1
Sona,37,37045,45,Immortal Journey Sona,True,16.1.1
Sona,37,37046,46,Prestige Immortal Journey Sona,False,16.1.1
Sona,37,37056,56,Victorious Sona,True,16.1.1
Sona,37,37066,66,Spirit Blossom Springs Sona,True,16.1.1
Soraka,16,16000,0,default,False,16.1.1
Soraka,16,16001,1,Dryad Soraka,False,16.1.1
Soraka,16,16002,2,Divine Soraka,False,16.1.1
Soraka,16,16003,3,Celestine Soraka,False,16.1.1
Soraka,16,16004,4,Reaper Soraka,True,16.1.1
Soraka,16,16005,5,Order of the Banana Soraka,False,16.1.1
Soraka,16,16006,6,Program Soraka,False,16.1.1
Soraka,16,16007,7,Star Guardian Soraka,False,16.1.1
Soraka,16,16008,8,Pajama Guardian Soraka,False,16.1.1
Soraka,16,16009,9,Winter Wonder Soraka,True,16.1.1
Soraka,16,16015,15,Dawnbringer Soraka,False,16.1.1
Soraka,16,16016,16,Nightbringer Soraka,False,16.1.1
Soraka,16,16017,17,Prestige Star Guardian Soraka,False,16.1.1
Soraka,16,16018,18,Cafe Cuties Soraka,True,16.1.1
Soraka,16,16027,27,Spirit Blossom Soraka,True,16.1.1
Soraka,16,16037,37,Immortal Journey Soraka,True,16.1.1
Soraka,16,16044,44,Faerie Court Soraka,True,16.1.1
Soraka,16,16053,53,Flora Fatalis Soraka,True,16.1.1
Swain,50,50000,0,default,False,16.1.1
Swain,50,50001,1,Northern Front Swain,False,16.1.1
Swain,50,50002,2,Bilgewater Swain,False,16.1.1
Swain,50,50003,3,Tyrant Swain,False,16.1.1
Swain,50,50004,4,Dragon Master Swain,True,16.1.1
Swain,50,50011,11,Hextech Swain,False,16.1.1
Swain,50,50012,12,Crystal Rose Swain,True,16.1.1
Swain,50,50021,21,Winterblessed Swain,True,16.1.1
Swain,50,50032,32,Chosen of the Wolf Swain,True,16.1.1
Swain,50,50033,33,Prestige Chosen of the Wolf Swain,False,16.1.1
Sylas,517,517000,0,default,False,16.1.1
Sylas,517,517001,1,Lunar Wraith Sylas,True,16.1.1
Sylas,517,517008,8,Freljord Sylas,True,16.1.1
Sylas,517,517013,13,PROJECT: Sylas,True,16.1.1
Sylas,517,517014,14,Prestige PROJECT: Sylas,False,16.1.1
Sylas,517,517024,24,Battle Wolf Sylas,True,16.1.1
Sylas,517,517034,34,Ashen Slayer Sylas,True,16.1.1
Sylas,517,517036,36,Winterblessed Sylas,True,16.1.1
Sylas,517,517046,46,Dark Star Sylas,True,16.1.1
Sylas,517,517053,53,Prestige T1 Sylas,False,16.1.1
Syndra,134,134000,0,default,False,16.1.1
Syndra,134,134001,1,Justicar Syndra,False,16.1.1
Syndra,134,134002,2,Atlantean Syndra,False,16.1.1
Syndra,134,134003,3,Queen of Diamonds Syndra,False,16.1.1
Syndra,134,134004,4,Snow Day Syndra,False,16.1.1
Syndra,134,134005,5,SKT T1 Syndra,True,16.1.1
Syndra,134,134006,6,Star Guardian Syndra,True,16.1.1
Syndra,134,134007,7,Pool Party Syndra,True,16.1.1
Syndra,134,134016,16,Withered Rose Syndra,True,16.1.1
Syndra,134,134025,25,Bewitching Syndra,True,16.1.1
Syndra,134,134034,34,Prestige Star Guardian Syndra,False,16.1.1
Syndra,134,134044,44,Spirit Blossom Syndra,True,16.1.1
Syndra,134,134054,54,Coven Syndra,True,16.1.1
Syndra,134,134065,65,Dumpling Darlings Syndra,True,16.1.1
TahmKench,223,223000,0,default,False,16.1.1
TahmKench,223,223001,1,Master Chef Tahm Kench,False,16.1.1
TahmKench,223,223002,2,Urf Kench,False,16.1.1
TahmKench,223,223003,3,Coin Emperor Tahm Kench,True,16.1.1
TahmKench,223,223011,11,Arcana Tahm Kench,False,16.1.1
TahmKench,223,223020,20,High Noon Tahm Kench,False,16.1.1
TahmKench,223,223030,30,Shan Hai Scrolls Tahm Kench,False,16.1.1
Taliyah,163,163000,0,default,False,16.1.1
Taliyah,163,163001,1,Freljord Taliyah,False,16.1.1
Taliyah,163,163002,2,SSG Taliyah,True,16.1.1
Taliyah,163,163003,3,Pool Party Taliyah,True,16.1.1
Taliyah,163,163011,11,Star Guardian Taliyah,True,16.1.1
Taliyah,163,163021,21,Crystalis Motus Taliyah,True,16.1.1
Taliyah,163,163024,24,Durand's Legacy Taliyah,False,16.1.1
Talon,91,91000,0,default,False,16.1.1
Talon,91,91001,1,Renegade Talon,False,16.1.1
Talon,91,91002,2,Crimson Elite Talon,False,16.1.1
Talon,91,91003,3,Dragonblade Talon,True,16.1.1
Talon,91,91004,4,SSW Talon,False,16.1.1
Talon,91,91005,5,Blood Moon Talon,False,16.1.1
Talon,91,91012,12,Enduring Sword Talon,True,16.1.1
Talon,91,91020,20,Talon Blackwood,True,16.1.1
Talon,91,91029,29,Withered Rose Talon,True,16.1.1
Talon,91,91038,38,High Noon Talon,True,16.1.1
Talon,91,91039,39,Prestige High Noon Talon,False,16.1.1
Talon,91,91049,49,Primal Ambush Talon,True,16.1.1
Talon,91,91059,59,Grand Reckoning Talon,False,16.1.1
Taric,44,44000,0,default,False,16.1.1
Taric,44,44001,1,Emerald Taric,False,16.1.1
Taric,44,44002,2,Armor of the Fifth Age Taric,False,16.1.1
Taric,44,44003,3,Bloodstone Taric,False,16.1.1
Taric,44,44004,4,Pool Party Taric,True,16.1.1
Taric,44,44009,9,Taric Luminshield,True,16.1.1
Taric,44,44018,18,Space Groove Taric,True,16.1.1
Taric,44,44027,27,Fatebreaker Taric,True,16.1.1
Teemo,17,17000,0,default,False,16.1.1
Teemo,17,17001,1,Happy Elf Teemo,False,16.1.1
Teemo,17,17002,2,Recon Teemo,False,16.1.1
Teemo,17,17003,3,Badger Teemo,False,16.1.1
Teemo,17,17004,4,Astronaut Teemo,True,16.1.1
Teemo,17,17005,5,Cottontail Teemo,True,16.1.1
Teemo,17,17006,6,Super Teemo,False,16.1.1
Teemo,17,17007,7,Panda Teemo,False,16.1.1
Teemo,17,17008,8,Omega Squad Teemo,True,16.1.1
Teemo,17,17014,14,Little Devil Teemo,True,16.1.1
Teemo,17,17018,18,Beemo,True,16.1.1
Teemo,17,17025,25,Spirit Blossom Teemo,False,16.1.1
Teemo,17,17027,27,Prestige Spirit Blossom Teemo,False,16.1.1
Teemo,17,17037,37,Firecracker Teemo,True,16.1.1
Teemo,17,17047,47,Space Groove Teemo,True,16.1.1
Teemo,17,17054,54,Spirit Blossom Springs Teemo,True,16.1.1
Thresh,412,412000,0,default,False,16.1.1
Thresh,412,412001,1,Deep Terror Thresh,False,16.1.1
Thresh,412,412002,2,Worlds 2013 Thresh,True,16.1.1
Thresh,412,412003,3,Blood Moon Thresh,False,16.1.1
Thresh,412,412004,4,SSW Thresh,False,16.1.1
Thresh,412,412005,5,Dark Star Thresh,True,16.1.1
Thresh,412,412006,6,High Noon Thresh,True,16.1.1
Thresh,412,412013,13,Pulsefire Thresh,False,16.1.1
Thresh,412,412014,14,Prestige Pulsefire Thresh,False,16.1.1
Thresh,412,412015,15,FPX Thresh,True,16.1.1
Thresh,412,412017,17,Spirit Blossom Thresh,True,16.1.1
Thresh,412,412027,27,Unbound Thresh,False,16.1.1
Thresh,412,412028,28,Steel Dragon Thresh,True,16.1.1
Thresh,412,412038,38,Prestige Pulsefire Thresh (2022),False,16.1.1
Thresh,412,412039,39,Lunar Emperor Thresh,True,16.1.1
Thresh,412,412049,49,Winterblessed Thresh,True,16.1.1
Thresh,412,412059,59,Janitor Thresh,True,16.1.1
Tristana,18,18000,0,default,False,16.1.1
Tristana,18,18001,1,Riot Girl Tristana,False,16.1.1
Tristana,18,18002,2,Earnest Elf Tristana,False,16.1.1
Tristana,18,18003,3,Firefighter Tristana,False,16.1.1
Tristana,18,18004,4,Guerilla Tristana,False,16.1.1
Tristana,18,18005,5,Buccaneer Tristana,False,16.1.1
Tristana,18,18006,6,Rocket Girl Tristana,True,16.1.1
Tristana,18,18010,10,Dragon Trainer Tristana,True,16.1.1
Tristana,18,18011,11,Bewitching Tristana,False,16.1.1
Tristana,18,18012,12,Omega Squad Tristana,True,16.1.1
Tristana,18,18024,24,Little Demon Tristana,True,16.1.1
Tristana,18,18033,33,Pengu Cosplay Tristana,True,16.1.1
Tristana,18,18040,40,Hextech Tristana,False,16.1.1
Tristana,18,18041,41,Firecracker Tristana,True,16.1.1
Tristana,18,18051,51,Spirit Blossom Tristana,True,16.1.1
Tristana,18,18061,61,Faerie Court Tristana,True,16.1.1
Tristana,18,18070,70,Rain Shepherd Tristana,True,16.1.1
Trundle,48,48000,0,default,False,16.1.1
Trundle,48,48001,1,Lil' Slugger Trundle,False,16.1.1
Trundle,48,48002,2,Junkyard Trundle,False,16.1.1
Trundle,48,48003,3,Traditional Trundle,False,16.1.1
Trundle,48,48004,4,Constable Trundle,False,16.1.1
Trundle,48,48005,5,Worldbreaker Trundle,False,16.1.1
Trundle,48,48006,6,Dragonslayer Trundle,True,16.1.1
Trundle,48,48012,12,Fright Night Trundle,True,16.1.1
Trundle,48,48021,21,Esports Fan Trundle,True,16.1.1
Tryndamere,23,23000,0,default,False,16.1.1
Tryndamere,23,23001,1,Highland Tryndamere,False,16.1.1
Tryndamere,23,23002,2,King Tryndamere,False,16.1.1
Tryndamere,23,23003,3,Viking Tryndamere,False,16.1.1
Tryndamere,23,23004,4,Demonblade Tryndamere,False,16.1.1
Tryndamere,23,23005,5,Sultan Tryndamere,False,16.1.1
Tryndamere,23,23006,6,Warring Kingdoms Tryndamere,False,16.1.1
Tryndamere,23,23007,7,Nightmare Tryndamere,False,16.1.1
Tryndamere,23,23008,8,Beast Hunter Tryndamere,False,16.1.1
Tryndamere,23,23009,9,Chemtech Tryndamere,False,16.1.1
Tryndamere,23,23010,10,Blood Moon Tryndamere,True,16.1.1
Tryndamere,23,23018,18,Nightbringer Tryndamere,True,16.1.1
Tryndamere,23,23027,27,Victorious Tryndamere,True,16.1.1
Tryndamere,23,23037,37,Visions of the Fallen Tryndamere,True,16.1.1
TwistedFate,4,4000,0,default,False,16.1.1
TwistedFate,4,4001,1,PAX Twisted Fate,False,16.1.1
TwistedFate,4,4002,2,Jack of Hearts Twisted Fate,False,16.1.1
TwistedFate,4,4003,3,The Magnificent Twisted Fate,False,16.1.1
TwistedFate,4,4004,4,Tango Twisted Fate,False,16.1.1
TwistedFate,4,4005,5,High Noon Twisted Fate,False,16.1.1
TwistedFate,4,4006,6,Musketeer Twisted Fate,False,16.1.1
TwistedFate,4,4007,7,Underworld Twisted Fate,False,16.1.1
TwistedFate,4,4008,8,Red Card Twisted Fate,False,16.1.1
TwistedFate,4,4009,9,Cutpurse Twisted Fate,False,16.1.1
TwistedFate,4,4010,10,Blood Moon Twisted Fate,False,16.1.1
TwistedFate,4,4011,11,Pulsefire Twisted Fate,True,16.1.1
TwistedFate,4,4013,13,Odyssey Twisted Fate,True,16.1.1
TwistedFate,4,4023,23,DWG Twisted Fate,True,16.1.1
TwistedFate,4,4025,25,Crime City Nightmare Twisted Fate,True,16.1.1
TwistedFate,4,4036,36,Space Groove Twisted Fate,False,16.1.1
TwistedFate,4,4045,45,Victorious Twisted Fate,False,16.1.1
Twitch,29,29000,0,default,False,16.1.1
Twitch,29,29001,1,Kingpin Twitch,False,16.1.1
Twitch,29,29002,2,Whistler Village Twitch,False,16.1.1
Twitch,29,29003,3,Medieval Twitch,True,16.1.1
Twitch,29,29004,4,Crime City Twitch,False,16.1.1
Twitch,29,29005,5,Vandal Twitch,False,16.1.1
Twitch,29,29006,6,Pickpocket Twitch,False,16.1.1
Twitch,29,29007,7,SSW Twitch,False,16.1.1
Twitch,29,29008,8,Omega Squad Twitch,True,16.1.1
Twitch,29,29012,12,Ice King Twitch,True,16.1.1
Twitch,29,29027,27,Twitch Shadowfoot,False,16.1.1
Twitch,29,29036,36,Dragonslayer Twitch,False,16.1.1
Twitch,29,29045,45,High Noon Twitch,False,16.1.1
Twitch,29,29055,55,Cheddar Chief Twitch,False,16.1.1
Twitch,29,29064,64,Pool Party Twitch,False,16.1.1
Udyr,77,77000,0,default,False,16.1.1
Udyr,77,77001,1,Black Belt Udyr,False,16.1.1
Udyr,77,77002,2,Primal Udyr,False,16.1.1
Udyr,77,77003,3,Spirit Guard Udyr,False,16.1.1
Udyr,77,77004,4,Definitely Not Udyr,False,16.1.1
Udyr,77,77005,5,Dragon Oracle Udyr,False,16.1.1
Udyr,77,77006,6,Inkshadow Udyr,True,16.1.1
Urgot,6,6000,0,default,False,16.1.1
Urgot,6,6001,1,Giant Enemy Crabgot,False,16.1.1
Urgot,6,6002,2,Butcher Urgot,False,16.1.1
Urgot,6,6003,3,Battlecast Urgot,True,16.1.1
Urgot,6,6009,9,High Noon Urgot,True,16.1.1
Urgot,6,6015,15,Pajama Guardian Cosplay Urgot,True,16.1.1
Urgot,6,6023,23,Fright Night Urgot,True,16.1.1
Urgot,6,6032,32,Urgot the Clogfather,True,16.1.1
Varus,110,110000,0,default,False,16.1.1
Varus,110,110001,1,Blight Crystal Varus,False,16.1.1
Varus,110,110002,2,Arclight Varus,False,16.1.1
Varus,110,110003,3,Arctic Ops Varus,False,16.1.1
Varus,110,110004,4,Heartseeker Varus,False,16.1.1
Varus,110,110005,5,Varus Swiftbolt,False,16.1.1
Varus,110,110006,6,Dark Star Varus,True,16.1.1
Varus,110,110007,7,Conqueror Varus,True,16.1.1
Varus,110,110009,9,Infernal Varus,True,16.1.1
Varus,110,110016,16,PROJECT: Varus,True,16.1.1
Varus,110,110017,17,Cosmic Hunter Varus,True,16.1.1
Varus,110,110034,34,High Noon Varus,True,16.1.1
Varus,110,110044,44,Snow Moon Varus,True,16.1.1
Varus,110,110053,53,Empyrean Varus,True,16.1.1
Varus,110,110060,60,Spirit Blossom Varus,True,16.1.1
Varus,110,110069,69,T1 Varus,True,16.1.1
Vayne,67,67000,0,default,False,16.1.1
Vayne,67,67001,1,Vindicator Vayne,False,16.1.1
Vayne,67,67002,2,Aristocrat Vayne,False,16.1.1
Vayne,67,67003,3,Dragonslayer Vayne,True,16.1.1
Vayne,67,67004,4,Heartseeker Vayne,False,16.1.1
Vayne,67,67005,5,SKT T1 Vayne,False,16.1.1
Vayne,67,67006,6,Arclight Vayne,False,16.1.1
Vayne,67,67010,10,Soulstealer Vayne,True,16.1.1
Vayne,67,67011,11,PROJECT: Vayne,False,16.1.1
Vayne,67,67012,12,Firecracker Vayne,True,16.1.1
Vayne,67,67013,13,Prestige Firecracker Vayne,False,16.1.1
Vayne,67,67014,14,Spirit Blossom Vayne,True,16.1.1
Vayne,67,67015,15,FPX Vayne,True,16.1.1
Vayne,67,67025,25,Sentinel Vayne,True,16.1.1
Vayne,67,67032,32,Battle Bat Vayne,True,16.1.1
Vayne,67,67033,33,Prestige Firecracker Vayne (2022),False,16.1.1
Vayne,67,67044,44,Dawnbringer Vayne,True,16.1.1
Vayne,67,67055,55,Dragonmancer Vayne,True,16.1.1
Vayne,67,67064,64,Risen Legend Vayne,True,16.1.1
Veigar,45,45000,0,default,False,16.1.1
Veigar,45,45001,1,White Mage Veigar,False,16.1.1
Veigar,45,45002,2,Curling Veigar,False,16.1.1
Veigar,45,45003,3,Veigar Greybeard,False,16.1.1
Veigar,45,45004,4,Leprechaun Veigar,False,16.1.1
Veigar,45,45005,5,Baron Von Veigar,False,16.1.1
Veigar,45,45006,6,Superb Villain Veigar,False,16.1.1
Veigar,45,45007,7,Bad Santa Veigar,False,16.1.1
Veigar,45,45008,8,Final Boss Veigar,True,16.1.1
Veigar,45,45009,9,Omega Squad Veigar,True,16.1.1
Veigar,45,45013,13,Elderwood Veigar,True,16.1.1
Veigar,45,45023,23,Furyhorn Cosplay Veigar,True,16.1.1
Veigar,45,45032,32,Astronaut Veigar,True,16.1.1
Veigar,45,45041,41,Monster Tamer Veigar,True,16.1.1
Veigar,45,45051,51,King Beegar,True,16.1.1
Veigar,45,45060,60,Fright Night Veigar,True,16.1.1
Velkoz,161,161000,0,default,False,16.1.1
Velkoz,161,161001,1,Battlecast Vel'Koz,False,16.1.1
Velkoz,161,161002,2,Arclight Vel'Koz,False,16.1.1
Velkoz,161,161003,3,Definitely Not Vel'Koz,False,16.1.1
Velkoz,161,161004,4,Infernal Vel'Koz,True,16.1.1
Velkoz,161,161011,11,Blackfrost Vel'Koz,True,16.1.1
Velkoz,161,161020,20,Bee'Koz,True,16.1.1
Vex,711,711000,0,default,False,16.1.1
Vex,711,711001,1,Dawnbringer Vex,True,16.1.1
Vex,711,711010,10,Empyrean Vex,True,16.1.1
Vex,711,711020,20,Stargazer Vex,True,16.1.1
Vi,254,254000,0,default,False,16.1.1
Vi,254,254001,1,Neon Strike Vi,False,16.1.1
Vi,254,254002,2,Officer Vi,True,16.1.1
Vi,254,254003,3,Debonair Vi,False,16.1.1
Vi,254,254004,4,Demon Vi,False,16.1.1
Vi,254,254005,5,Warring Kingdoms Vi,False,16.1.1
Vi,254,254011,11,PROJECT: Vi,False,16.1.1
Vi,254,254012,12,Heartbreaker Vi,True,16.1.1
Vi,254,254020,20,PsyOps Vi,True,16.1.1
Vi,254,254029,29,Arcane Undercity Vi,False,16.1.1
Vi,254,254030,30,Heartache Vi,True,16.1.1
Vi,254,254039,39,Primal Ambush Vi,True,16.1.1
Vi,254,254048,48,Arcane Brawler Vi,False,16.1.1
Vi,254,254049,49,T1 Vi,True,16.1.1
Viego,234,234000,0,default,False,16.1.1
